,bias,cells,cellswithmotif,cellswithmotif_sd,cellswithmotif_se,elong,maxstrandlen,motif,motiffreq,motiffreq_sd,motiffreq_se,nonemptystrands,nonemptystrands_sd,nonemptystrands_se,nr_samples,rounds,sampler_start,strands,trials
202,0.9,100,0.9576800000000002,0.0055793906477320443,0.0024951793522710866,0.05,11,10000,0.14582111689611466,0.0012971730298436605,0.0005801134146619576,0.83353600000000017,0.0007159363100164315,0.00032017645135142084,50,7000,1000,100,5
203,1.0,100,0.83152000000000004,0.0061078310389204322,0.0027315050796218499,0.05,11,10000,0.08985823808794613,0.0010994941020834614,0.00049170871062374256,0.83319399999999999,0.00051250912187005774,0.00022920104711803463,50,7000,1000,100,5
204,0.5,1,0.0,0.0,0.0,0.05,7,00001,0.0,0.0,0.0,0.047577599999999998,0.00028520140252109828,0.00012754594466309112,50,7000,1000,10000,5
205,0.6,1,0.0,0.0,0.0,0.05,7,00001,0.0,0.0,0.0,0.047806799999999997,0.00020013835214671179,8.9504592060967705e-05,50,7000,1000,10000,5
206,0.7,1,0.0,0.0,0.0,0.05,7,00001,0.0,0.0,0.0,0.047435199999999997,0.00035506078352868023,0.00015878800962289331,50,7000,1000,10000,5
207,0.8,1,0.0,0.0,0.0,0.05,7,00001,0.0,0.0,0.0,0.047579199999999995,0.00019992638645261444,8.9409798120787786e-05,50,7000,1000,10000,5
208,0.9,1,0.0,0.0,0.0,0.05,7,00001,0.0,0.0,0.0,0.047774399999999995,0.00024752987698457618,0.00011069872627993459,50,7000,1000,10000,5
209,1.0,1,0.0,0.0,0.0,0.05,7,00001,0.0,0.0,0.0,0.047869999999999996,0.00033851440146616911,0.00015138824260820172,50,7000,1000,10000,5
210,0.5,1,0.0,0.0,0.0,0.05,7,10000,0.0,0.0,0.0,0.047717199999999994,9.9724420279084994e-05,4.4598116552158518e-05,50,7000,1000,10000,5
211,0.6,1,0.0,0.0,0.0,0.05,7,10000,0.0,0.0,0.0,0.047465999999999994,0.00033382150919315995,0.00014928951738149533,50,7000,1000,10000,5
212,0.7,1,0.0,0.0,0.0,0.05,7,10000,0.0,0.0,0.0,0.047551599999999992,0.00016940082644426713,7.5758352674805052e-05,50,7000,1000,10000,5
213,0.8,1,0.0,0.0,0.0,0.05,7,10000,0.0,0.0,0.0,0.047741199999999998,0.00019836370635779123,8.8710946336965682e-05,50,7000,1000,10000,5
214,0.9,1,0.0,0.0,0.0,0.05,7,10000,0.0,0.0,0.0,0.047487999999999995,0.00014114389820321053,6.3121470198337833e-05,50,7000,1000,10000,5
215,1.0,1,0.0,0.0,0.0,0.05,7,10000,0.0,0.0,0.0,0.047773599999999999,0.00017429813538875796,7.7948495816144902e-05,50,7000,1000,10000,5
216,0.5,100,0.78167199999999992,0.0069146522689141681,0.00097787950177923087,0.05,7,00000,0.026578530536158596,0.00044093082083982403,6.2357034689998052e-05,0.83353323999999984,0.0007948012974322386,0.0001124018774220404,50,7000,1000,100,50
217,0.6,100,0.88568800000000014,0.0069301844131307196,0.00098007607867960913,0.05,7,00000,0.055462856423828984,0.00072573061568910382,0.00010263380793369071,0.83347624000000009,0.00082781492037769752,0.00011707070875329436,50,7000,1000,100,50
218,0.7,100,0.9528080000000001,0.004010777480738633,0.00056720959089211697,0.05,7,00000,0.11245593117338609,0.0012995098824230078,0.00018377845001604838,0.83305872000000003,0.00098880054692542657,0.00013983751439438722,50,7000,1000,100,50
219,0.8,100,0.98252399999999995,0.0033853543389134057,0.00047876140195299413,0.05,7,00000,0.20216972800257588,0.0018112704590891287,0.00025615232483695881,0.83303539999999987,0.00087789541518341375,0.00012415316024975428,50,7000,1000,100,50
220,0.9,100,0.99314800000000014,0.0022477757895306358,0.00031788350067281167,0.05,7,00000,0.32568126428942551,0.0026173251674709657,0.00037014567489778718,0.83342976000000024,0.0012513330901083506,0.00017696522270774635,50,7000,1000,100,50
221,0.55,100,0.8352360000000002,0.0061927299311370096,0.00087578426567277621,0.05,7,00000,0.038196478426417241,0.000585801261399342,8.2844808872621601e-05,0.83324139999999991,0.0009541891845959681,0.00013494272859253427,50,7000,1000,100,50
222,0.65,100,0.92460799999999987,0.0056694211344721886,0.0008017772259175228,0.05,7,00000,0.079970826786493282,0.0011117315359674533,0.00015722258158830447,0.83328560000000007,0.00086066049055363489,0.00012171577383396314,50,7000,1000,100,50
223,0.75,100,0.97034799999999977,0.0036686368040459104,0.00051882359237028126,0.05,7,00000,0.15249855936457668,0.0015567630779106942,0.0002201595458182987,0.8332295999999999,0.00079118897868965142,0.00011189101840630227,50,7000,1000,100,50
224,0.85,100,0.98935599999999979,0.0025185043180427796,0.00035617029634713016,0.05,7,00000,0.259756451294402,0.0025661409729398339,0.00036290713668928027,0.83328228000000015,0.00084171216077709768,0.00011903607533853346,50,7000,1000,100,50
225,0.95,100,0.9961279999999999,0.0014219760898130391,0.00020109778715838621,0.05,7,00000,0.39979398915145042,0.0023763070611243424,0.00033606056742049964,0.83341631999999999,0.00084696496834282147,0.00011977893450853172,50,7000,1000,100,50
226,1.0,100,0.99788399999999966,0.00082470843332662226,0.00011663138514139766,0.05,7,00000,0.4812589662840418,0.0030794583175928637,0.00043550117175024616,0.83347535999999989,0.00087398685939778947,0.00012360040698962212,50,7000,1000,100,50
227,0.5,100,0.85263200000000017,0.0061294515252182042,0.00086683534768720373,0.05,7,00001,0.038147816131583467,0.00056178589825009592,7.9448523645523727e-05,0.83305300000000004,0.0008603003429036041,0.00012166484126485011,50,7000,1000,100,50
228,0.6,100,0.9126439999999999,0.0060617212077099395,0.00085725683432680137,0.05,7,00001,0.059795686436308129,0.00091703729186431667,0.0001296886575356411,0.83339548000000008,0.00088767055240104626,0.00012553557341247768,50,7000,1000,100,50
229,0.7,100,0.94783600000000012,0.0049795887380384663,0.00070422019283743241,0.05,7,00001,0.08364914013285181,0.0011658028984919389,0.00016486942701011644,0.83310823999999994,0.00074919238010005568,0.00010595180247640776,50,7000,1000,100,50
230,0.8,100,0.96605200000000035,0.0043343853082069214,0.00061297464874169151,0.05,7,00001,0.096127754974079535,0.0010204965786458702,0.00014432001018763315,0.83324615999999974,0.0010747164716333509,0.00015198786098896444,50,7000,1000,100,50
231,0.9,100,0.96909599999999996,0.0032966018867919087,0.00046620990980458517,0.05,7,00001,0.078302594568629133,0.00075488931429214755,0.00010675747063624809,0.83347083999999994,0.00094272830359544554,0.00013332191525776597,50,7000,1000,100,50
232,0.55,100,0.88600399999999979,0.0057355718110751585,0.00081113234431873043,0.05,7,00001,0.048266296490406792,0.00066851611882073718,9.4542456190131003e-05,0.83334212000000008,0.00093981167560311992,0.00013290944177145157,50,7000,1000,100,50
233,0.65,100,0.93374000000000024,0.0047553338473760969,0.00067250576205711056,0.05,7,00001,0.072004888524860589,0.00095158799686113308,0.00013457486509524605,0.8333109999999998,0.0008169094197033104,0.00011552843805747564,50,7000,1000,100,50
234,0.75,100,0.95850799999999992,0.0036208750323643807,0.00051206905784278263,0.05,7,00001,0.092362910238306298,0.0011993369683421563,0.00016961186064849088,0.83320567999999995,0.0010878150842859203,0.000153840284555118,50,7000,1000,100,50
235,0.85,100,0.96852399999999961,0.0042015025883605029,0.00059418219428050863,0.05,7,00001,0.092287879161096653,0.0012269460448083385,0.00017351637368679795,0.83322287999999989,0.00094777821540697506,0.00013403608063503129,50,7000,1000,100,50
236,0.95,100,0.9601160000000003,0.0036804543197817116,0.00052049484147299408,0.05,7,00001,0.050345243387089206,0.00069204260286125855,9.7869603470636954e-05,0.83326115999999983,0.00077369100705638831,0.00010941643152652423,50,7000,1000,100,50
237,1.0,100,0.91682400000000031,0.0047525386900056305,0.00067211046711088249,0.05,7,00001,0.011807211977385329,8.1118998043507802e-05,1.1471958719924528e-05,0.83326127999999999,0.00091015284518590445,0.00012871504974943659,50,7000,1000,100,50
238,0.5,100,0.85267199999999976,0.0062357370053586986,0.00088186638443700602,0.05,7,00010,0.038198946215814635,0.00059811928857392987,8.4586840981819861e-05,0.83333276000000023,0.00086620790945362972,0.0001225002973384169,50,7000,1000,100,50
239,0.6,100,0.90717600000000009,0.0059387055828690333,0.00083985979782342027,0.05,7,00010,0.059753121175621572,0.00089590263042090825,0.0001266997650506979,0.83319692000000023,0.00083932613065483704,0.00011869863972262029,50,7000,1000,100,50
240,0.7,100,0.94009600000000015,0.0046179198780403191,0.00065307249214769281,0.05,7,00010,0.083278141080499871,0.0010624423575248145,0.00015025203912512374,0.83320092000000012,0.00095393653541519781,0.00013490699860273749,50,7000,1000,100,50
241,0.8,100,0.95388800000000007,0.0045953298031806275,0.00064987777312353284,0.05,7,00010,0.095450509024982574,0.0011085112491115393,0.00015676716425366794,0.83338484000000013,0.00084240447197293084,0.00011913398292678646,50,7000,1000,100,50
242,0.9,100,0.9465960000000001,0.0045207946204179773,0.00063933690648984316,0.05,7,00010,0.077345187570840301,0.00092353550578563827,0.00013060764376151456,0.83340256000000013,0.00096996486864215606,0.00013717374722591746,50,7000,1000,100,50
243,0.55,100,0.88332399999999989,0.0054881530590901086,0.0007761420488544621,0.05,7,00010,0.048227330120500574,0.00069234184788917951,9.7911923108332807e-05,0.83319272,0.00089985952325905623,0.00012725935420235449,50,7000,1000,100,50
244,0.65,100,0.92667600000000006,0.0061366948759083821,0.00086785971216551115,0.05,7,00010,0.071863474333591498,0.00085576250226391225,0.00012102309368719611,0.83349428000000014,0.00099692768122865041,0.0001409868647498719,50,7000,1000,100,50
245,0.75,100,0.94851600000000003,0.0040251390038108835,0.00056924061696262806,0.05,7,00010,0.091846734448708778,0.0012565318384326837,0.00017770043674650998,0.83360688000000027,0.0010028497921423325,0.0001418243777070726,50,7000,1000,100,50
246,0.85,100,0.95342799999999972,0.0045689403585513957,0.00064614574207371757,0.05,7,00010,0.091608206509669762,0.0010565536913802005,0.0001494192559725237,0.83337887999999993,0.00084526731014513898,0.00011953884938378807,50,7000,1000,100,50
247,0.95,100,0.92454000000000003,0.0046524402199276428,0.00065795440571517368,0.05,7,00010,0.051020498855202406,0.00069587983422383958,9.8412269934129498e-05,0.83325804000000014,0.00088385758943393693,0.00012499633901838644,50,7000,1000,100,50
248,1.0,100,0.83521600000000007,0.0052337122580440095,0.00074015868568841532,0.05,7,00010,0.019194556104071777,0.00030667914118807232,4.3370980076510515e-05,0.8336694,0.00098514991752524637,0.00013932123743349393,50,7000,1000,100,50
249,0.5,100,0.85192800000000002,0.0064008449442241495,0.00090521617307690494,0.05,7,00011,0.038247868537459657,0.00047341676963554279,6.6951241627344384e-05,0.83324743999999984,0.0008431463967781814,0.00011923890693897109,50,7000,1000,100,50
250,0.6,100,0.87245600000000012,0.0056490763846844911,0.00079890004381023784,0.05,7,00011,0.040449651827947596,0.00058514042820412792,8.2751352945907792e-05,0.83326060000000002,0.00077692020182255071,0.00010987310862990933,50,7000,1000,100,50
251,0.7,100,0.87479199999999979,0.0053156312889439204,0.00075174378613992684,0.05,7,00011,0.036285488794930446,0.0004771953227931534,6.7485609739508445e-05,0.83329432000000014,0.00088491449168832264,0.00012514580756861193,50,7000,1000,100,50
252,0.8,100,0.85562799999999983,0.0077320124159237676,0.0010934716823036551,0.05,7,00011,0.026109872058019866,0.00041348646306465847,5.8475816392372181e-05,0.83345203999999962,0.00073799452464092875,0.00010436818657042866,50,7000,1000,100,50
253,0.9,100,0.81503199999999976,0.004892502018395104,0.00069190427083520975,0.05,7,00011,0.015056798442864172,0.00019555976530466297,2.765632723483538e-05,0.83304407999999985,0.0009904130015302051,0.00014006554991146609,50,7000,1000,100,50
254,0.55,100,0.86522800000000033,0.0072712045769597246,0.0010283036127525765,0.05,7,00011,0.04002556951235399,0.00053469347471211026,7.5617076365026178e-05,0.8333163600000002,0.0009590742778325292,0.00013563358510339447,50,7000,1000,100,50
255,0.65,100,0.87666799999999967,0.0051894677954488159,0.00073390157378221219,0.05,7,00011,0.039347945681849128,0.00052035432912200168,7.358921494838879e-05,0.83341408000000006,0.0008680541881702713,0.00012276140057851644,50,7000,1000,100,50
256,0.75,100,0.8676999999999998,0.0060241181927315635,0.00085193896494994753,0.05,7,00011,0.03180678872056119,0.00055151921155899145,7.7996594889604188e-05,0.83336868000000008,0.0009082830052356837,0.00012845061444772968,50,7000,1000,100,50
257,0.85,100,0.8378239999999999,0.0053544209770991606,0.00075722947644686319,0.05,7,00011,0.020343991468379639,0.0003025013172153653,4.278014654416954e-05,0.8335011200000001,0.00084889039669445163,0.00012005123119735703,50,7000,1000,100,50
258,0.95,100,0.79023200000000005,0.0053929376039408951,0.00076267655005250767,0.05,7,00011,0.011214544195458965,0.00010772621836502125,1.5234787903497862e-05,0.83351732000000001,0.00097788233320785975,0.00013829344580276013,50,7000,1000,100,50
259,1.0,100,0.77495200000000009,0.0053142164050780155,0.00075154369134469224,0.05,7,00011,0.0094529554121906608,7.3251547244778254e-05,1.0359333157837893e-05,0.8332801999999998,0.00097055046236659535,0.00013725656268463173,50,7000,1000,100,50
260,0.5,100,0.85185200000000005,0.0057391023688377904,0.00081163164058579594,0.05,7,00100,0.038169013471160473,0.00055592857692259522,7.8620173319470852e-05,0.83341019999999988,0.00084900009422853452,0.00012006674477140291,50,7000,1000,100,50
261,0.6,100,0.90593999999999975,0.0062935204774434358,0.00089003820142733033,0.05,7,00100,0.060310018937286991,0.0007805883905312957,0.00011039186885203443,0.83351211999999975,0.00091706666366194139,0.00012969281133509632,50,7000,1000,100,50
262,0.7,100,0.9355239999999998,0.0047705580386365777,0.000674658787832784,0.05,7,00100,0.083804955289642963,0.0010026916930101863,0.00014180201911338455,0.83324235999999996,0.00096567213400822649,0.00013656666287202029,50,7000,1000,100,50
263,0.8,100,0.94730800000000015,0.0044105709380985909,0.00062374892384676518,0.05,7,00100,0.095927049530510136,0.0011040494814295149,0.00015613617501686024,0.8332573999999997,0.0009109336968188169,0.0001288254788463832,50,7000,1000,100,50
264,0.9,100,0.93180799999999986,0.00463153710985889,0.00065499825953967291,0.05,7,00100,0.07831944834156393,0.0010172543101221901,0.00014386148417572876,0.83312043999999985,0.00093905026830305661,0.00013280176251842762,50,7000,1000,100,50
265,0.55,100,0.88182800000000017,0.0051131219426100716,0.00072310463973066289,0.05,7,00100,0.048451444040369551,0.00059777458936003986,8.4538093151497593e-05,0.83345108000000012,0.00091321823985288401,0.00012914856202064345,50,7000,1000,100,50
266,0.65,100,0.92402400000000029,0.0045599368416679217,0.00064487245250515108,0.05,7,00100,0.072455454462815136,0.0011665411952690842,0.00016497383794164598,0.83344483999999985,0.0008045205369659387,0.00011377638545849154,50,7000,1000,100,50
267,0.75,100,0.94323999999999986,0.0048965293831447964,0.00069247382622017364,0.05,7,00100,0.092360005547443294,0.0012449718654712709,0.00017606560969224037,0.83339280000000016,0.0008881429614650885,0.00012560238214301333,50,7000,1000,100,50
268,0.85,100,0.94535200000000008,0.0046735956179370115,0.00066094623079339875,0.05,7,00100,0.092099013176259931,0.0011113479917518878,0.00015716834024516221,0.83316960000000007,0.00090735492504311034,0.00012831936408819896,50,7000,1000,100,50
269,0.95,100,0.90105199999999952,0.0049058022789345785,0.00069378521171901183,0.05,7,00100,0.053532383156717982,0.00059160854381856253,8.3666082628400861e-05,0.83350552000000011,0.00088021693326132268,0.00012448147248486158,50,7000,1000,100,50
270,1.0,100,0.78695600000000032,0.0060388462474217841,0.00085402182641897584,0.05,7,00100,0.025772526376221502,0.00042480435611623907,6.0076408177475535e-05,0.83329907999999975,0.00089765581020787738,0.00012694770211389892,50,7000,1000,100,50
271,0.5,100,0.85342800000000008,0.0068579892096735972,0.00096986613509287439,0.05,7,00101,0.038049154719522735,0.0005072834529171507,7.1740713908288796e-05,0.83324123999999999,0.00098935169803261768,0.00013991545893145789,50,7000,1000,100,50
272,0.6,100,0.86808399999999974,0.0062462904191207405,0.00088335886252416753,0.05,7,00101,0.040753826778177585,0.0005656762378004513,7.9998700740958629e-05,0.83336159999999992,0.00068669993446918707,9.7114036060703989e-05,50,7000,1000,100,50
273,0.7,100,0.86304400000000014,0.0058195931129246519,0.00082301475077911016,0.05,7,00101,0.036344790553633786,0.0005425475957552638,7.6727816815000944e-05,0.8334474799999998,0.00084905187686028227,0.00012007406794141422,50,7000,1000,100,50
274,0.8,100,0.83185999999999993,0.0069002318801616967,0.00097584015084438717,0.05,7,00101,0.02600773101332983,0.0004000974051635051,5.6582317665251208e-05,0.83337620000000001,0.00095241959240659343,0.00013469247046512595,50,7000,1000,100,50
275,0.9,100,0.76276799999999978,0.0060202803921412199,0.00085139621798549275,0.05,7,00101,0.014472161208063484,0.00024391577687136808,3.4494899972825842e-05,0.83347123999999995,0.0010103451204415484,0.00014288437720059159,50,7000,1000,100,50
276,0.55,100,0.86231999999999986,0.0060835515942580789,0.00086034411719962389,0.05,7,00101,0.040127116486168679,0.00061732186485965589,8.7302495363397625e-05,0.83339220000000003,0.00094010265396923375,0.00013295059232662311,50,7000,1000,100,50
277,0.65,100,0.86848799999999993,0.0063955184309013816,0.00090446289033878293,0.05,7,00101,0.039420219615364079,0.00057151411324172445,8.082430100340796e-05,0.83313196000000023,0.00090189999356919453,0.0001275479202809762,50,7000,1000,100,50
278,0.75,100,0.85131999999999974,0.0054304327636018031,0.00076797916638408773,0.05,7,00101,0.031637978378637688,0.00046319838207395668,6.5506143399826416e-05,0.83326776000000025,0.0010518118189105825,0.00014874865393676596,50,7000,1000,100,50
279,0.85,100,0.80211599999999994,0.0058291803883564934,0.00082437059627330183,0.05,7,00101,0.019898508288662162,0.00026798763923706185,3.7899175395740105e-05,0.8331800399999999,0.00082027726922062388,0.00011600472390381728,50,7000,1000,100,50
280,0.95,100,0.7175760000000001,0.0058367991228069176,0.00082544804803209274,0.05,7,00101,0.01047180399140836,0.00010482597508395435,1.4824631565271237e-05,0.83359631999999995,0.00086266733889724047,0.00012199958504847845,50,7000,1000,100,50
281,1.0,100,0.67268799999999995,0.0057939499480060899,0.0008193882596181101,0.05,7,00101,0.0081489084024421732,5.9749924077769016e-05,8.4499152981543688e-06,0.83302220000000005,0.00088388806983690025,0.00012500064959831216,50,7000,1000,100,50
282,0.5,100,0.85134399999999999,0.0068578760560394844,0.00096985013275247499,0.05,7,00110,0.038175978845542489,0.00056381410090667553,7.9735354815941325e-05,0.83340587999999982,0.00087140249345522597,0.00012323492245301128,50,7000,1000,100,50
283,0.6,100,0.86444400000000021,0.006067129799171911,0.00085802172466668684,0.05,7,00110,0.041023137805641159,0.00056495708357010466,7.9896996974359211e-05,0.83332103999999985,0.0010584685722306508,0.00014969006101942723,50,7000,1000,100,50
284,0.7,100,0.85546000000000022,0.006089236405330282,0.00086114807089140771,0.05,7,00110,0.037237913208919463,0.00046817631945226477,6.6210130055131152e-05,0.83332068000000026,0.00085351373603476078,0.00012070507011720885,50,7000,1000,100,50
285,0.8,100,0.82209600000000027,0.0065640524068596032,0.00092829719379086077,0.05,7,00110,0.027955999951842041,0.00043877947779256629,6.2052788838523143e-05,0.83352535999999977,0.00094697264501146256,0.00013392215577715327,50,7000,1000,100,50
286,0.9,100,0.76612400000000003,0.006081958894961409,0.00086011887550501061,0.05,7,00110,0.018264939126412208,0.00028448458381776989,4.0232195672115572e-05,0.83351791999999991,0.0010216207484189076,0.00014447899180157709,50,7000,1000,100,50
287,0.55,100,0.86049599999999993,0.0058839768864263897,0.00083211999134740161,0.05,7,00110,0.040422496392645793,0.00053553956735112411,7.5736731933537929e-05,0.83328851999999998,0.0008509993005872637,0.00012034947524605264,50,7000,1000,100,50
288,0.65,100,0.86275999999999997,0.0060037321725739971,0.00084905594633098334,0.05,7,00110,0.040057925007083793,0.00052380589803664582,7.4077340505444305e-05,0.83345152,0.0010281283624139618,0.00014539930739862654,50,7000,1000,100,50
289,0.75,100,0.84130800000000006,0.0060598627047153669,0.00085699400231273781,0.05,7,00110,0.03309777748752725,0.00054232605501257749,7.669648622270843e-05,0.83342907999999993,0.00089522691737905689,0.00012660420479589205,50,7000,1000,100,50
290,0.85,100,0.79687200000000002,0.0065465422934553432,0.00092582088980536128,0.05,7,00110,0.022677987974259996,0.00035540413265920629,5.0261734453009619e-05,0.8332840800000002,0.00088307915477602841,0.00012488625173332288,50,7000,1000,100,50
291,0.95,100,0.73553999999999997,0.0061320469665520731,0.00086720239852067379,0.05,7,00110,0.015197399257809075,0.00019077557942817755,2.697974117969143e-05,0.83320028000000013,0.0011050120730562193,0.00015627230603021145,50,7000,1000,100,50
292,1.0,100,0.7200200000000001,0.0053750906969092386,0.00076015261625544961,0.05,7,00110,0.013835538114411551,0.00025529720543354027,3.6104477036006283e-05,0.83334691999999999,0.00091213790273178834,0.0001289957792797846,50,7000,1000,100,50
293,0.5,100,0.853244,0.0065109495467251307,0.00092078731529056357,0.05,7,00111,0.038077504634484817,0.00059390657247526907,8.3991072957704496e-05,0.83329955999999994,0.00085395374956725859,0.00012076729742773746,50,7000,1000,100,50
294,0.6,100,0.82424400000000031,0.0063516032621693487,0.00089825234761730863,0.05,7,00111,0.028739347960471274,0.00042822859927982212,6.0560669289755781e-05,0.83336104000000011,0.00084709520031692707,0.00011979735209093519,50,7000,1000,100,50
295,0.7,100,0.77874799999999988,0.0061080681070203695,0.0008638112756846764,0.05,7,00111,0.019364447961727774,0.00033179046759902823,4.6922257914465666e-05,0.83327464000000018,0.00075550570507444529,0.00010684464145665282,50,7000,1000,100,50
296,0.8,100,0.72530399999999995,0.0061210770294124186,0.00086565101513254587,0.05,7,00111,0.012631087553028218,0.00019562087399407552,2.7664969308569988e-05,0.83323175999999977,0.00092472133229420115,0.00013077534495461768,50,7000,1000,100,50
297,0.9,100,0.68232000000000026,0.0053017732882498668,0.00074978396888703621,0.05,7,00111,0.0092106332745180257,9.899462355891908e-05,1.3999953923904246e-05,0.83328135999999997,0.00085788581431327378,0.00012132337535693185,50,7000,1000,100,50
298,0.55,100,0.84036,0.0054479353887504555,0.00077045441137032339,0.05,7,00111,0.033760140556855014,0.00050927153660304688,7.2021871399461493e-05,0.83345004000000023,0.00095540981698955083,0.00013511535208110195,50,7000,1000,100,50
299,0.65,100,0.80140400000000012,0.0057701979168829302,0.00081602921516328206,0.05,7,00111,0.023806316001809168,0.00034839747201985351,4.9270843002697773e-05,0.83337903999999996,0.0010236680118085103,0.00014476851856670968,50,7000,1000,100,50
300,0.75,100,0.75045600000000023,0.0059055282574889236,0.00083516781547183865,0.05,7,00111,0.015499810646174171,0.00024165487737158161,3.4175160499249786e-05,0.83342271999999984,0.00088204442155708548,0.00012473991835815619,50,7000,1000,100,50
301,0.85,100,0.7016199999999998,0.006424110833414977,0.00090850646668033869,0.05,7,00111,0.010559032648451077,0.00015016685655410623,2.1236800515775214e-05,0.83328815999999994,0.00095017512827899489,0.00013437505530417498,50,7000,1000,100,50
302,0.95,100,0.66804799999999998,0.0053208360245359789,0.00075247984690621239,0.05,7,00111,0.0084567258396350525,8.304348326997811e-05,1.1744122030710626e-05,0.83324343999999984,0.00092383427431544916,0.00013064989601220143,50,7000,1000,100,50
303,1.0,100,0.66023600000000027,0.0057020263064984271,0.00080638829356582422,0.05,7,00111,0.0079909055858211966,6.7537116914638548e-05,9.551190670425919e-06,0.83340875999999997,0.00086343489760377977,0.00012210813424174899,50,7000,1000,100,50
304,0.5,100,0.85336000000000023,0.0060655090470627402,0.0008577925157052834,0.05,7,01000,0.038067095317893082,0.00052739243146081403,7.4584552926480619e-05,0.83327188000000019,0.0008382248299829856,0.00011854289228798199,50,7000,1000,100,50
305,0.6,100,0.90635199999999982,0.0057531292354682977,0.00081361533908844218,0.05,7,01000,0.060889985345902183,0.00076424904290083376,0.00010808113615010165,0.83320603999999998,0.00081442372165845293,0.00011517690726877547,50,7000,1000,100,50
306,0.7,100,0.93466400000000005,0.0056766807202800855,0.00080280388638819661,0.05,7,01000,0.084965216480502884,0.00092773666269508031,0.0001312017770694136,0.83366471999999991,0.00096575017556301901,0.00013657769961454189,50,7000,1000,100,50
307,0.8,100,0.9431679999999999,0.0055053951720108081,0.00077858045184810425,0.05,7,01000,0.097973207407569887,0.0010865539983817443,0.00015366194007621767,0.8334365600000001,0.00082378502438438183,0.00011650079539642436,50,7000,1000,100,50
308,0.9,100,0.9283079999999998,0.0045749246988338816,0.00064699205559265221,0.05,7,01000,0.082520913041085678,0.00098422778578729684,0.00013919082831248365,0.83335567999999982,0.00084212449055941023,0.00011909438757556513,50,7000,1000,100,50
309,0.55,100,0.88099600000000011,0.0057742171763798264,0.00081659762429240278,0.05,7,01000,0.048753059250328364,0.00076657470764037025,0.00010841003481172018,0.83312023999999996,0.0009661308929953369,0.0001366315411901635,50,7000,1000,100,50
310,0.65,100,0.92111199999999993,0.0050536576852810416,0.00071469512381154717,0.05,7,01000,0.073290778502872578,0.00096113950326800373,0.00013592565208541505,0.83316543999999981,0.0010025104520153274,0.00014177638776608579,50,7000,1000,100,50
311,0.75,100,0.94135999999999986,0.005099803917799196,0.00072122118659950676,0.05,7,01000,0.093784938059507272,0.00086780848320294377,0.00012272665264880274,0.83339236000000017,0.0008947720773470494,0.00012653988070169452,50,7000,1000,100,50
312,0.85,100,0.939836,0.0053373686400697579,0.00075481791181714942,0.05,7,01000,0.094756097883105544,0.0010006414519953489,0.00014151207124845288,0.83358104000000022,0.00096341295320333535,0.00013624716645860727,50,7000,1000,100,50
313,0.95,100,0.89137599999999995,0.0051899348743505843,0.00073396762871397007,0.05,7,01000,0.061275297523356531,0.00077640440772462366,0.0001098001643290413,0.83349839999999997,0.00085919776536023528,0.0001215089132533101,50,7000,1000,100,50
314,1.0,100,0.78822000000000003,0.0049479288596341632,0.00069974280989518753,0.05,7,01000,0.040192379541070376,0.00085783895093340416,0.00012131674787419282,0.83336568000000033,0.00081046271820487033,0.00011461673678830914,50,7000,1000,100,50
315,0.5,100,0.852576,0.0060992642179200631,0.00086256621774794819,0.05,7,01001,0.038080410252275002,0.00067225763860428317,9.5071586992308803e-05,0.83342639999999979,0.00094003089310937325,0.00013294044380849688,50,7000,1000,100,50
316,0.6,100,0.86731999999999976,0.0064327909961384025,0.0009097340270650461,0.05,7,01001,0.041185906467385604,0.0005003145014960751,7.075515534676835e-05,0.83323799999999992,0.00093260632637786136,0.00013189045151185206,50,7000,1000,100,50
317,0.7,100,0.86194000000000004,0.0061334818822590363,0.00086740532624603878,0.05,7,01001,0.037256703818926547,0.0005937703052967643,8.3971801868509729e-05,0.83316756000000003,0.0010076548051787893,0.00014250390916742625,50,7000,1000,100,50
318,0.8,100,0.82502399999999965,0.006294968149244299,0.0008902429331367949,0.05,7,01001,0.026987808255509334,0.00042697440515443376,6.0383299455558496e-05,0.83336688000000014,0.00099424175410208751,0.0001406070172928788,50,7000,1000,100,50
319,0.9,100,0.75292400000000015,0.0055687542592575958,0.00078754077989650305,0.05,7,01001,0.0153804113912637,0.00025964829313494841,3.67198137598469e-05,0.83334491999999982,0.0010193448256601047,0.00014415712771833581,50,7000,1000,100,50
320,0.55,100,0.86280799999999969,0.0052260822802554351,0.00073907964388149458,0.05,7,01001,0.040460055504296856,0.00056186310575339975,7.945944243535265e-05,0.83359824000000016,0.0010532872459115374,0.00014895731082427015,50,7000,1000,100,50
321,0.65,100,0.86757599999999968,0.0062698822955458734,0.00088669525768439277,0.05,7,01001,0.040284406813967576,0.00054794071458266562,7.7490518993921087e-05,0.83340139999999974,0.0011062105586189532,0.00015644179748392411,50,7000,1000,100,50
322,0.75,100,0.84675600000000006,0.005975856758658118,0.00084511376748932338,0.05,7,01001,0.032627032331094326,0.00050139704153745782,7.0908249627601894e-05,0.8331961200000001,0.0010022495824893135,0.00014173949524391591,50,7000,1000,100,50
323,0.85,100,0.79553999999999991,0.0075315071532861049,0.0010651159561287191,0.05,7,01001,0.020921183831252126,0.00028294430204395027,4.0014366934674391e-05,0.83342536,0.0010370249323907522,0.00014665747239060435,50,7000,1000,100,50
